#config - lat:39.23088
#config - lon:140.46855166667
DATE,DOY,RAIN,RH2M,T2M,T2MN,T2MX,YEAR,swv_dwn
2016-09-09,253,0.000000,82.635040,22.569641,19.589396,26.835764,2016,15.433415
2016-09-10,254,5.255744,83.518929,20.703360,17.337015,23.675598,2016,10.378377
2016-09-11,255,0.000000,85.346642,21.279959,16.812262,26.714888,2016,16.268478
2016-09-12,256,1.978982,89.528381,20.486206,17.543819,24.627329,2016,7.873126
2016-09-13,257,7.795586,92.772064,20.572325,18.110075,23.711824,2016,5.406594
2016-09-14,258,0.000000,89.235832,21.901051,17.874502,27.071310,2016,13.987987
2016-09-15,259,0.000000,85.187141,21.700581,17.901321,27.276987,2016,17.828981
2016-09-16,260,0.000000,86.552406,21.176767,16.524088,28.110989,2016,15.188597
2016-09-17,261,3.359798,90.656624,20.196625,16.619846,24.299240,2016,8.560142
2016-09-18,262,1.013291,93.228783,18.899994,17.009581,20.938938,2016,5.796882
2016-09-19,263,0.000000,87.577301,18.665623,15.485260,22.842577,2016,7.319198
2016-09-20,264,0.688445,92.667786,16.666725,14.466929,19.632790,2016,5.144961
2016-09-21,265,0.000000,76.851227,17.758553,10.709657,25.214212,2016,20.264425
2016-09-22,266,12.122622,89.427216,17.616089,13.390148,22.581095,2016,6.677600
2016-09-23,267,8.307036,98.799835,18.156597,15.671255,20.729755,2016,5.932760
2016-09-24,268,0.000000,88.225311,19.744940,14.534927,25.745411,2016,15.897973
2016-09-25,269,0.000000,88.996719,21.412849,15.512933,27.652845,2016,15.917528
2016-09-26,270,0.000000,90.111473,21.315966,17.816284,26.994364,2016,9.294124
2016-09-27,271,27.551453,96.190552,21.295794,17.259054,25.066317,2016,7.959641
2016-09-28,272,0.957478,97.002319,21.963854,19.569546,25.303144,2016,6.031172
2016-09-29,273,13.984185,91.358948,16.945961,11.930655,20.354282,2016,5.318259
2016-09-30,274,0.000000,91.940346,15.508311,10.190266,20.673691,2016,13.761406
2016-10-01,275,0.000000,86.665619,17.215614,12.990641,23.308937,2016,16.758011
2016-10-02,276,0.000000,87.235001,17.781788,12.312140,24.410982,2016,17.100189
2016-10-03,277,26.453550,94.485794,19.656313,11.706674,27.629871,2016,4.491858
2016-10-04,278,1.806795,79.193962,18.088402,11.060613,23.209061,2016,10.418204
2016-10-05,279,6.656353,89.822296,15.924425,8.979039,20.186987,2016,7.299300
